image,x1,y1,x2,y2,user,day,month,year,hour,minute
J_170823_134615.jpg,3723,2662,4436,3482,Tyr,15,1,2018,11,3
J_170823_134615.jpg,4585,3497,4451,3349,Tyr,15,1,2018,11,3
J_170823_134615.jpg,1000,651,697,328,Tyr,15,1,2018,11,3
J_170823_134615.jpg,713,3303,405,2867,Tyr,15,1,2018,11,3
J_170823_134615.jpg,697,3559,431,3179,Tyr,15,1,2018,11,3
J_170823_134623.jpg,2908,1321,2652,730,Tyr,18,1,2018,10,5
J_170823_134623.jpg,3718,3190,4101,3707,Tyr,18,1,2018,10,5
J_170823_134633.jpg,5072,3349,5272,2697,Tyr,18,1,2018,16,46
J_170823_134633.jpg,5195,3369,5338,2954,Tyr,18,1,2018,16,46
J_170823_134633.jpg,5585,2492,5426,3036,Tyr,18,1,2018,16,46
J_170823_134633.jpg,4508,3333,4221,2785,Tyr,18,1,2018,16,46
J_170823_134633.jpg,4287,2877,3805,2303,Tyr,18,1,2018,16,46
J_170823_134633.jpg,4333,3236,3436,2031,Tyr,18,1,2018,16,46
J_170823_134633.jpg,4051,2236,3774,1851,Tyr,18,1,2018,16,46
J_170823_134633.jpg,1313,2913,1497,2359,Tyr,18,1,2018,16,46
J_170823_134633.jpg,1195,3010,1031,3456,Tyr,18,1,2018,16,46
J_170823_134633.jpg,1323,3262,1221,3631,Tyr,18,1,2018,16,46
J_170823_134633.jpg,3169,3769,3267,3036,Tyr,18,1,2018,16,46
J_170823_134633.jpg,3769,3185,3728,2754,Tyr,18,1,2018,16,46
J_170823_134633.jpg,5744,1123,5923,1523,Tyr,18,1,2018,16,46
J_170823_134633.jpg,5923,1492,5872,1677,Tyr,18,1,2018,16,46
J_170823_134633.jpg,5913,846,5974,1195,Tyr,18,1,2018,16,46
J_170823_134633.jpg,554,3882,10,3308,Tyr,18,1,2018,16,46
J_170823_134633.jpg,431,3949,0,3503,Tyr,18,1,2018,16,46
J_170823_134633.jpg,682,3779,72,3128,Tyr,18,1,2018,16,46
J_170823_134634.jpg,4463,2924,4085,2546,Tyr,17,1,2018,13,48
J_170823_134640.jpg,1703,1682,1656,1103,Tyr,17,1,2018,11,6
J_170823_134640.jpg,1492,846,800,626,Tyr,17,1,2018,11,6
J_170823_134640.jpg,1456,2251,1472,1344,Tyr,17,1,2018,11,6
J_170823_134640.jpg,1303,1846,1338,1226,Tyr,17,1,2018,11,6
J_170823_134640.jpg,4646,1949,4590,1528,Tyr,17,1,2018,11,6
J_170823_134645.jpg,0,0,0,0,Tyr,12,1,2018,13,35
J_170823_134646.jpg,2564,672,2610,1441,Tyr,15,1,2018,15,2
J_170823_134646.jpg,2738,1697,2600,1395,Tyr,15,1,2018,15,2
J_170823_134646.jpg,3374,1979,2831,1626,Tyr,15,1,2018,15,2
J_170823_134646.jpg,3569,1287,3451,826,Tyr,15,1,2018,15,2
J_170823_134646.jpg,4154,374,4590,0,Tyr,15,1,2018,15,2
J_170823_134646.jpg,4918,2759,4431,3262,Tyr,15,1,2018,15,2
J_170823_134646.jpg,3887,3231,3862,2677,Tyr,15,1,2018,15,2
J_170823_134648.jpg,0,0,0,0,Tyr,26,1,2018,14,14
J_170824_131735.jpg,0,0,0,0,Tyr,18,1,2018,10,6
J_170824_131736.jpg,0,0,0,0,Tyr,16,1,2018,13,8
J_170824_131805.jpg,0,0,0,0,Tyr,18,1,2018,11,58
J_170824_131807.jpg,4508,2287,4651,1385,Tyr,15,1,2018,15,34
J_170824_131807.jpg,4662,2656,4595,3441,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5826,815,5621,113,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5426,10,5872,1277,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5641,1005,5703,1308,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5559,1318,5246,708,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5267,805,5108,36,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5390,2159,5354,1092,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5364,2687,6000,2318,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5908,2159,6000,2077,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5282,2354,5821,2067,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5903,446,6000,1010,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5477,3626,5995,3805,Tyr,15,1,2018,15,34
J_170824_131807.jpg,5092,3785,5764,4000,Tyr,15,1,2018,15,34
J_170824_131807.jpg,3949,2041,3728,1800,Tyr,15,1,2018,15,34
J_170824_131807.jpg,3133,1046,3487,523,Tyr,15,1,2018,15,34
J_170824_131807.jpg,3077,969,3267,713,Tyr,15,1,2018,15,34
J_170824_131807.jpg,2677,1441,2677,1154,Tyr,15,1,2018,15,34
J_170824_131807.jpg,2513,1390,2569,1195,Tyr,15,1,2018,15,34
J_170824_131807.jpg,2574,1718,2226,1482,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1713,3236,1436,2467,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1333,1164,1282,344,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1662,328,1728,0,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1159,805,897,441,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1169,2949,697,2456,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1241,2954,949,3046,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1436,3231,995,3128,Tyr,15,1,2018,15,34
J_170824_131807.jpg,718,3328,297,3062,Tyr,15,1,2018,15,34
J_170824_131807.jpg,867,3369,1195,3656,Tyr,15,1,2018,15,34
J_170824_131807.jpg,790,2800,359,2513,Tyr,15,1,2018,15,34
J_170824_131807.jpg,892,3067,318,2687,Tyr,15,1,2018,15,34
J_170824_131807.jpg,1569,3641,1462,3292,Tyr,15,1,2018,15,34
J_170824_131807.jpg,964,3626,1277,4000,Tyr,15,1,2018,15,34
J_170824_131807.jpg,472,3374,1077,3995,Tyr,15,1,2018,15,34
J_170824_131809.jpg,3952,3313,4282,3292,Tyr,16,1,2018,11,47
J_170824_131809.jpg,4138,3457,3606,3473,Tyr,16,1,2018,11,47
J_170824_131809.jpg,3164,3334,3537,3473,Tyr,16,1,2018,11,47
J_170824_131809.jpg,2945,3356,2471,3217,Tyr,16,1,2018,11,47
J_170824_131809.jpg,1625,2855,2993,2839,Tyr,16,1,2018,11,47
J_170824_131809.jpg,1933,2658,4234,2881,Tyr,16,1,2018,11,47
J_170824_131809.jpg,3585,2679,4202,2748,Tyr,16,1,2018,11,47
J_170824_131809.jpg,3334,2573,2194,2573,Tyr,16,1,2018,11,47
J_170824_131812.jpg,4395,2236,5144,1323,Tyr,22,1,2018,13,29
J_170824_131812.jpg,5344,1544,4867,2026,Tyr,22,1,2018,13,29
J_170824_131812.jpg,4897,1985,4651,2410,Tyr,22,1,2018,13,29
J_170824_131812.jpg,4728,2585,5051,1928,Tyr,22,1,2018,13,29
J_170824_131812.jpg,5733,1959,6000,1697,Tyr,22,1,2018,13,29
J_170824_131812.jpg,5754,969,6000,779,Tyr,22,1,2018,13,29
J_170824_131812.jpg,5703,174,6000,0,Tyr,22,1,2018,13,29
J_170824_131812.jpg,4405,2456,4754,1944,Tyr,22,1,2018,13,29
J_170824_131812.jpg,3272,2646,3641,2036,Tyr,22,1,2018,13,29
J_170824_131812.jpg,2503,2108,2287,1800,Tyr,22,1,2018,13,29
J_170824_131812.jpg,2477,1841,2267,1533,Tyr,22,1,2018,13,29
J_170824_131812.jpg,2021,3082,1892,2862,Tyr,22,1,2018,13,29
J_170824_131816.jpg,5443,3441,5523,2892,Tyr,26,1,2018,10,22
J_170824_131816.jpg,5609,703,5939,437,Tyr,26,1,2018,10,22
J_170824_131816.jpg,5912,1662,6000,1379,Tyr,26,1,2018,10,22
J_170824_131818.jpg,928,2677,636,2477,Tyr,22,1,2018,11,53
J_170824_131819.jpg,3179,3595,4554,3923,Tyr,22,1,2018,9,44
J_170824_131819.jpg,3031,3672,4031,3990,Tyr,22,1,2018,9,44
J_170824_131819.jpg,2897,3831,3651,4000,Tyr,22,1,2018,9,44
J_170824_131823.jpg,2663,3654,1779,3968,Tyr,15,1,2018,13,42
J_170824_131823.jpg,3617,586,4479,724,Tyr,15,1,2018,13,42
J_170824_131823.jpg,2317,479,1800,383,Tyr,15,1,2018,13,42
J_170824_131823.jpg,1933,325,1150,144,Tyr,15,1,2018,13,42
J_170824_131823.jpg,1177,288,2216,565,Tyr,15,1,2018,13,42
J_170824_131827.jpg,1593,932,1534,447,Tyr,17,1,2018,13,27
J_170824_131831.jpg,2423,2381,2876,1529,Tyr,18,1,2018,14,7
J_170824_131831.jpg,1071,3265,485,3095,Tyr,18,1,2018,14,7
J_170824_131831.jpg,911,3526,314,3334,Tyr,18,1,2018,14,7
J_170824_131831.jpg,874,3909,1252,4000,Tyr,18,1,2018,14,7
J_170824_131831.jpg,5539,2674,5688,2189,Tyr,18,1,2018,14,7
J_170824_131836.jpg,4441,990,5159,851,Tyr,18,1,2018,16,28
J_170824_131836.jpg,3005,1728,3256,1492,Tyr,18,1,2018,16,28
J_170824_131836.jpg,282,1410,795,1256,Tyr,18,1,2018,16,28
J_170824_131836.jpg,4774,3692,5205,4000,Tyr,18,1,2018,16,28
J_170824_131844.jpg,2267,749,3077,379,Tyr,17,1,2018,16,30
J_170824_131851.jpg,485,1758,889,1182,Tyr,26,1,2018,10,24
J_170824_131851.jpg,357,1353,543,1071,Tyr,26,1,2018,10,24
J_170824_131851.jpg,501,2913,107,3206,Tyr,26,1,2018,10,24
J_170824_131851.jpg,879,3862,1656,3803,Tyr,26,1,2018,10,24
J_170824_131851.jpg,4549,3185,5220,3190,Tyr,26,1,2018,10,24
J_170824_131851.jpg,3659,2088,3872,1763,Tyr,26,1,2018,10,24
J_170824_131853.jpg,4250,2860,4202,2413,Tyr,26,1,2018,10,52
J_170824_131853.jpg,4138,2274,4085,1710,Tyr,26,1,2018,10,52
J_170824_131857.jpg,2631,2118,2733,1549,Tyr,18,1,2018,12,16
J_170824_131857.jpg,3667,1779,3451,1262,Tyr,18,1,2018,12,16
J_170824_131859.jpg,1731,3095,1119,3052,Tyr,17,1,2018,9,56
J_170824_131859.jpg,1571,3270,1108,3190,Tyr,17,1,2018,9,56
J_170824_131859.jpg,4762,304,4660,0,Tyr,17,1,2018,9,56
J_170824_131859.jpg,5113,3574,4985,2988,Tyr,17,1,2018,9,56
J_170824_131901.jpg,3521,2621,4474,2663,Tyr,18,1,2018,14,3
J_170824_131901.jpg,3206,3009,4096,3009,Tyr,18,1,2018,14,3
J_170824_131901.jpg,5417,895,5720,900,Tyr,18,1,2018,14,3
J_170824_131910.jpg,0,0,0,0,Tyr,18,1,2018,12,18
J_170824_131912.jpg,0,0,0,0,Tyr,26,1,2018,10,42
J_170824_131914.jpg,4677,159,4482,0,Tyr,18,1,2018,11,8
J_170824_131918.jpg,892,1251,31,913,Tyr,22,1,2018,13,27
J_170824_131918.jpg,3703,1908,3800,1287,Tyr,22,1,2018,13,27
J_170824_131918.jpg,3851,1697,3723,2308,Tyr,22,1,2018,13,27
J_170824_131918.jpg,3585,2154,3646,1456,Tyr,22,1,2018,13,27
J_170824_131918.jpg,3487,1877,3267,2959,Tyr,22,1,2018,13,27
J_170824_131918.jpg,5559,3328,5754,4000,Tyr,22,1,2018,13,27
J_170824_131920.jpg,3670,2743,3329,2008,Tyr,15,1,2018,10,3
J_170824_131920.jpg,2035,277,1790,0,Tyr,15,1,2018,10,3
J_170824_131920.jpg,799,2216,399,1965,Tyr,15,1,2018,10,3
J_170824_131920.jpg,453,1704,0,2589,Tyr,15,1,2018,10,3
J_170824_131920.jpg,277,2610,847,2301,Tyr,15,1,2018,10,3
J_170824_131920.jpg,852,2413,586,2477,Tyr,15,1,2018,10,3
J_170824_131920.jpg,1081,1097,1284,905,Tyr,15,1,2018,10,3
J_170824_131920.jpg,5545,1619,5774,1539,Tyr,15,1,2018,10,3
J_170824_131920.jpg,5779,1965,6000,1896,Tyr,15,1,2018,10,3
J_170824_131920.jpg,4021,1385,4325,1257,Tyr,15,1,2018,10,3
J_170824_131920.jpg,2647,1704,2626,1177,Tyr,15,1,2018,10,3
J_170824_131923.jpg,3944,456,3903,5,Tyr,22,1,2018,13,55
J_170824_131923.jpg,3318,1805,3241,1159,Tyr,22,1,2018,13,55
J_170824_131925.jpg,3944,2615,4615,2810,Tyr,22,1,2018,14,7
J_170824_131925.jpg,4210,2800,3862,2703,Tyr,22,1,2018,14,7
J_170824_131925.jpg,4097,2918,3697,2826,Tyr,22,1,2018,14,7
J_170824_131925.jpg,4190,3144,3913,3092,Tyr,22,1,2018,14,7
J_170824_131925.jpg,1821,3821,2246,3287,Tyr,22,1,2018,14,7
J_170824_131925.jpg,2041,3200,1667,3072,Tyr,22,1,2018,14,7
J_170824_131925.jpg,1677,2954,1159,2662,Tyr,22,1,2018,14,7
J_170824_131925.jpg,1277,2626,713,2313,Tyr,22,1,2018,14,7
J_170824_131925.jpg,1092,2815,646,2569,Tyr,22,1,2018,14,7
J_170824_131925.jpg,831,1744,1138,1241,Tyr,22,1,2018,14,7
J_170824_131925.jpg,672,3231,174,3349,Tyr,22,1,2018,14,7
J_170824_131925.jpg,667,3369,0,3667,Tyr,22,1,2018,14,7
J_170824_131925.jpg,451,3585,0,3800,Tyr,22,1,2018,14,7
J_170824_131925.jpg,2036,641,897,349,Tyr,22,1,2018,14,7
J_170824_131925.jpg,826,108,1877,482,Tyr,22,1,2018,14,7
J_170824_131925.jpg,1841,467,2795,651,Tyr,22,1,2018,14,7
J_170824_131925.jpg,2441,1292,3821,1267,Tyr,22,1,2018,14,7
J_170824_131925.jpg,4672,462,5051,487,Tyr,22,1,2018,14,7
J_170824_131931.jpg,0,0,0,0,Tyr,15,1,2018,13,15
J_170824_131933.jpg,2379,379,2405,5,Tyr,22,1,2018,13,47
J_170824_131935.jpg,4810,3108,4436,2267,Tyr,17,1,2018,16,8
J_170824_131935.jpg,4179,3272,3862,4000,Tyr,17,1,2018,16,8
J_170824_131935.jpg,4600,882,5482,3205,Tyr,17,1,2018,16,8
J_170824_132701.jpg,2113,2123,1713,2210,Tyr,18,1,2018,16,18
J_170824_132701.jpg,2046,2749,2021,2503,Tyr,18,1,2018,16,18
J_170824_132701.jpg,5292,2062,4969,1431,Tyr,18,1,2018,16,18
J_170824_132701.jpg,5292,1656,5697,1749,Tyr,18,1,2018,16,18
J_170824_132701.jpg,5231,1236,4826,1067,Tyr,18,1,2018,16,18
J_170824_132701.jpg,4374,1287,3851,1118,Tyr,18,1,2018,16,18
J_170824_132701.jpg,3769,1123,3364,1108,Tyr,18,1,2018,16,18
J_170824_132701.jpg,5764,472,5995,528,Tyr,18,1,2018,16,18
J_170824_132706.jpg,1880,1246,1507,858,Tyr,12,1,2018,15,8
J_170824_132706.jpg,1332,618,724,27,Tyr,12,1,2018,15,8
J_170824_132706.jpg,586,421,160,11,Tyr,12,1,2018,15,8
J_170824_132706.jpg,1353,1593,980,1166,Tyr,12,1,2018,15,8
J_170824_132706.jpg,2578,1651,2104,1166,Tyr,12,1,2018,15,8
J_170824_132706.jpg,1987,1438,1944,1060,Tyr,12,1,2018,15,8
J_170824_132706.jpg,1768,927,1907,1044,Tyr,12,1,2018,15,8
J_170824_132706.jpg,1603,751,2296,469,Tyr,12,1,2018,15,8
J_170824_132706.jpg,2652,2146,3089,2253,Tyr,12,1,2018,15,8
J_170824_132706.jpg,2349,1326,2775,1049,Tyr,12,1,2018,15,8
J_170824_132706.jpg,3041,959,3430,730,Tyr,12,1,2018,15,8
J_170824_132706.jpg,4831,346,5933,1571,Tyr,12,1,2018,15,8
J_170824_132706.jpg,3909,2067,4607,2109,Tyr,12,1,2018,15,8
J_170824_132706.jpg,2605,138,3558,628,Tyr,12,1,2018,15,8
J_170824_132733.jpg,733,441,1497,462,Tyr,18,1,2018,12,17
J_170824_132733.jpg,877,559,2692,631,Tyr,18,1,2018,12,17
J_170824_132746.jpg,5451,421,4954,0,Tyr,16,1,2018,17,23
J_170824_132746.jpg,5692,631,5221,0,Tyr,16,1,2018,17,23
J_170824_132746.jpg,5610,933,5390,600,Tyr,16,1,2018,17,23
J_170824_132746.jpg,5821,1072,5646,641,Tyr,16,1,2018,17,23
J_170824_132746.jpg,5974,215,5733,0,Tyr,16,1,2018,17,23
J_170824_132746.jpg,4292,503,3605,256,Tyr,16,1,2018,17,23
J_170824_132746.jpg,4277,164,4046,0,Tyr,16,1,2018,17,23
J_170824_132755.jpg,4103,2149,4800,2626,Tyr,17,1,2018,16,25
J_170824_132755.jpg,5138,1846,5713,1779,Tyr,17,1,2018,16,25
J_170824_132755.jpg,4128,2528,3764,2195,Tyr,17,1,2018,16,25
J_170824_132755.jpg,1954,3374,2810,4000,Tyr,17,1,2018,16,25
J_170824_132755.jpg,1215,2764,862,2508,Tyr,17,1,2018,16,25
J_170824_132755.jpg,1138,3385,1908,4000,Tyr,17,1,2018,16,25
J_170824_132757.jpg,1415,3031,1036,2872,Tyr,18,1,2018,10,29
J_170824_132759.jpg,3703,1851,3872,1118,Tyr,15,1,2018,15,14
J_170824_132759.jpg,1062,2846,985,2590,Tyr,15,1,2018,15,14
J_170824_132759.jpg,831,462,113,149,Tyr,15,1,2018,15,14
J_170824_132759.jpg,682,236,1205,215,Tyr,15,1,2018,15,14
J_170824_132801.jpg,4667,892,5072,656,Tyr,22,1,2018,13,3
J_170824_132806.jpg,3282,364,2897,144,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5359,359,5144,0,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5400,236,5292,0,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5887,323,5385,0,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5497,3456,4810,4000,Tyr,16,1,2018,15,21
J_170824_132806.jpg,4974,3164,4067,4000,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5000,3272,4241,4000,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5318,2605,3764,4000,Tyr,16,1,2018,15,21
J_170824_132806.jpg,5133,2436,4590,3077,Tyr,16,1,2018,15,21
J_170824_132806.jpg,4528,3241,3487,4000,Tyr,16,1,2018,15,21
J_170824_132806.jpg,0,3897,518,4000,Tyr,16,1,2018,15,21
J_170824_132806.jpg,487,1518,0,1918,Tyr,16,1,2018,15,21
J_170824_132806.jpg,4077,1123,1779,328,Tyr,16,1,2018,15,21
J_170824_132806.jpg,2395,697,2021,559,Tyr,16,1,2018,15,21
J_170824_132806.jpg,405,790,0,887,Tyr,16,1,2018,15,21
J_170824_132808.jpg,5692,3385,5692,2785,Tyr,22,1,2018,11,40
J_170824_132814.jpg,5226,215,4749,0,Tyr,22,1,2018,12,50
J_170824_132814.jpg,5569,1405,6000,1790,Tyr,22,1,2018,12,50
J_170824_132814.jpg,2262,1364,2138,1056,Tyr,22,1,2018,12,50
J_170824_132816.jpg,1353,1518,1774,1587,Tyr,16,1,2018,9,36
J_170824_132816.jpg,1577,1747,2296,1763,Tyr,16,1,2018,9,36
J_170824_132816.jpg,1337,1955,2663,2104,Tyr,16,1,2018,9,36
J_170824_132816.jpg,2599,2328,1353,2130,Tyr,16,1,2018,9,36
J_170824_132816.jpg,431,3505,1427,3057,Tyr,16,1,2018,9,36
J_170824_132816.jpg,2125,1342,2993,1390,Tyr,16,1,2018,9,36
J_170824_132816.jpg,2099,1150,3467,1305,Tyr,16,1,2018,9,36
J_170824_132816.jpg,3792,895,2621,160,Tyr,16,1,2018,9,36
J_170824_132816.jpg,2727,261,2493,0,Tyr,16,1,2018,9,36
